Driver,Team,LapNumber,LapTime,Stint,Compound,TyreLife,Position,Year,GP,Laps,RacePercentage,GP_ci,Length,Abrasion,Traction,Braking,TrackEvo,Grip,Lateral,Downforce,TyreStress,LapTimePerKM
SAI,McLaren,1.0,164.711,1.0,SOFT,4.0,20.0,2019,Singapore Grand Prix,61,0.01639344262295082,,,,,,,,,,,
SAI,McLaren,35.0,145.999,2.0,HARD,34.0,19.0,2019,Singapore Grand Prix,61,0.5737704918032787,,,,,,,,,,,
RUS,Williams,1.0,143.654,1.0,MEDIUM,1.0,19.0,2019,Singapore Grand Prix,61,0.01639344262295082,,,,,,,,,,,
RAI,Alfa Romeo Racing,15.0,117.122,1.0,MEDIUM,15.0,13.0,2019,Singapore Grand Prix,61,0.2459016393442623,,,,,,,,,,,
BOT,Mercedes,22.0,115.53,1.0,SOFT,25.0,2.0,2019,Singapore Grand Prix,61,0.36065573770491804,,,,,,,,,,,
GRO,Haas F1 Team,23.0,120.493,1.0,MEDIUM,23.0,17.0,2019,Singapore Grand Prix,61,0.3770491803278688,,,,,,,,,,,
GRO,Haas F1 Team,35.0,119.645,2.0,HARD,12.0,16.0,2019,Singapore Grand Prix,61,0.5737704918032787,,,,,,,,,,,
KUB,Williams,21.0,119.2,1.0,MEDIUM,21.0,19.0,2019,Singapore Grand Prix,61,0.3442622950819672,,,,,,,,,,,
KUB,Williams,44.0,141.329,2.0,HARD,23.0,16.0,2019,Singapore Grand Prix,61,0.7213114754098361,,,,,,,,,,,
GIO,Alfa Romeo Racing,34.0,127.475,1.0,MEDIUM,34.0,13.0,2019,Singapore Grand Prix,61,0.5573770491803278,,,,,,,,,,,
GIO,Alfa Romeo Racing,36.0,148.026,2.0,HARD,2.0,15.0,2019,Singapore Grand Prix,61,0.5901639344262295,,,,,,,,,,,
HAM,Mercedes,28.0,121.608,1.0,MEDIUM,31.0,1.0,2019,Russian Grand Prix,53,0.5283018867924528,,,,,,,,,,,
BOT,Mercedes,28.0,128.041,1.0,MEDIUM,31.0,2.0,2019,Russian Grand Prix,53,0.5283018867924528,,,,,,,,,,,
LEC,Ferrari,22.0,104.26,1.0,SOFT,25.0,3.0,2019,Russian Grand Prix,53,0.41509433962264153,,,,,,,,,,,
VER,Red Bull Racing,28.0,138.448,1.0,SOFT,31.0,4.0,2019,Russian Grand Prix,53,0.5283018867924528,,,,,,,,,,,
ALB,Red Bull Racing,29.0,130.932,1.0,MEDIUM,29.0,5.0,2019,Russian Grand Prix,53,0.5471698113207547,,,,,,,,,,,
SAI,McLaren,21.0,105.094,1.0,SOFT,24.0,6.0,2019,Russian Grand Prix,53,0.39622641509433965,,,,,,,,,,,
PER,Racing Point,23.0,104.128,1.0,SOFT,23.0,6.0,2019,Russian Grand Prix,53,0.4339622641509434,,,,,,,,,,,
NOR,McLaren,20.0,105.196,1.0,SOFT,23.0,8.0,2019,Russian Grand Prix,53,0.37735849056603776,,,,,,,,,,,
MAG,Haas F1 Team,27.0,111.291,1.0,SOFT,27.0,5.0,2019,Russian Grand Prix,53,0.5094339622641509,,,,,,,,,,,
HUL,Renault,16.0,105.342,1.0,SOFT,19.0,9.0,2019,Russian Grand Prix,53,0.3018867924528302,,,,,,,,,,,
HUL,Renault,29.0,135.39,2.0,MEDIUM,13.0,11.0,2019,Russian Grand Prix,53,0.5471698113207547,,,,,,,,,,,
STR,Racing Point,27.0,112.418,1.0,MEDIUM,27.0,6.0,2019,Russian Grand Prix,53,0.5094339622641509,,,,,,,,,,,
KVY,Toro Rosso,27.0,112.375,1.0,HARD,27.0,9.0,2019,Russian Grand Prix,53,0.5094339622641509,,,,,,,,,,,
KVY,Toro Rosso,29.0,137.932,2.0,SOFT,2.0,12.0,2019,Russian Grand Prix,53,0.5471698113207547,,,,,,,,,,,
RAI,Alfa Romeo Racing,9.0,106.854,1.0,MEDIUM,9.0,17.0,2019,Russian Grand Prix,53,0.16981132075471697,,,,,,,,,,,
RAI,Alfa Romeo Racing,27.0,123.898,2.0,MEDIUM,27.0,15.0,2019,Russian Grand Prix,53,0.5094339622641509,,,,,,,,,,,
GAS,Toro Rosso,26.0,106.921,1.0,MEDIUM,26.0,14.0,2019,Russian Grand Prix,53,0.49056603773584906,,,,,,,,,,,
GIO,Alfa Romeo Racing,27.0,120.347,2.0,HARD,25.0,14.0,2019,Russian Grand Prix,53,0.5094339622641509,,,,,,,,,,,
KUB,Williams,1.0,150.807,1.0,MEDIUM,1.0,17.0,2019,Russian Grand Prix,53,0.018867924528301886,,,,,,,,,,,
KUB,Williams,28.0,123.543,3.0,MEDIUM,26.0,16.0,2019,Russian Grand Prix,53,0.5283018867924528,,,,,,,,,,,
RUS,Williams,27.0,119.733,1.0,MEDIUM,27.0,13.0,2019,Russian Grand Prix,53,0.5094339622641509,,,,,,,,,,,
VET,Ferrari,26.0,103.909,1.0,SOFT,29.0,2.0,2019,Russian Grand Prix,53,0.49056603773584906,,,,,,,,,,,
RIC,Renault,1.0,198.117,1.0,SOFT,4.0,19.0,2019,Russian Grand Prix,53,0.018867924528301886,,,,,,,,,,,
RIC,Renault,24.0,108.205,2.0,MEDIUM,23.0,18.0,2019,Russian Grand Prix,53,0.4528301886792453,,,,,,,,,,,
GAS,Toro Rosso,18.0,99.231,1.0,SOFT,21.0,6.0,2019,Japanese Grand Prix,53,0.33962264150943394,,,,,,,,,,,
PER,Racing Point,19.0,99.894,1.0,SOFT,19.0,8.0,2019,Japanese Grand Prix,53,0.3584905660377358,,,,,,,,,,,
PER,Racing Point,41.0,98.643,2.0,MEDIUM,22.0,11.0,2019,Japanese Grand Prix,53,0.7735849056603774,,,,,,,,,,,
LEC,Ferrari,3.0,96.624,1.0,SOFT,6.0,4.0,2019,Japanese Grand Prix,53,0.05660377358490566,,,,,,,,,,,
LEC,Ferrari,25.0,99.203,2.0,MEDIUM,22.0,7.0,2019,Japanese Grand Prix,53,0.4716981132075472,,,,,,,,,,,
LEC,Ferrari,46.0,96.816,3.0,SOFT,21.0,6.0,2019,Japanese Grand Prix,53,0.8679245283018868,,,,,,,,,,,
STR,Racing Point,18.0,99.403,1.0,SOFT,18.0,8.0,2019,Japanese Grand Prix,53,0.33962264150943394,,,,,,,,,,,
MAG,Haas F1 Team,17.0,100.843,1.0,MEDIUM,17.0,15.0,2019,Japanese Grand Prix,53,0.32075471698113206,,,,,,,,,,,
MAG,Haas F1 Team,47.0,98.974,2.0,HARD,30.0,17.0,2019,Japanese Grand Prix,53,0.8867924528301887,,,,,,,,,,,
ALB,Red Bull Racing,15.0,98.401,1.0,SOFT,18.0,5.0,2019,Japanese Grand Prix,53,0.2830188679245283,,,,,,,,,,,
ALB,Red Bull Racing,34.0,96.582,2.0,MEDIUM,19.0,4.0,2019,Japanese Grand Prix,53,0.6415094339622641,,,,,,,,,,,
KVY,Toro Rosso,27.0,102.118,1.0,SOFT,27.0,12.0,2019,Japanese Grand Prix,53,0.5094339622641509,,,,,,,,,,,
HUL,Renault,19.0,98.582,1.0,SOFT,19.0,6.0,2019,Japanese Grand Prix,53,0.3584905660377358,,,,,,,,,,,
RIC,Renault,29.0,100.221,1.0,MEDIUM,29.0,6.0,2019,Japanese Grand Prix,53,0.5471698113207547,,,,,,,,,,,
VER,Red Bull Racing,14.0,99.949,1.0,SOFT,17.0,18.0,2019,Japanese Grand Prix,53,0.2641509433962264,,,,,,,,,,,
NOR,McLaren,4.0,99.822,1.0,SOFT,7.0,8.0,2019,Japanese Grand Prix,53,0.07547169811320754,,,,,,,,,,,
NOR,McLaren,25.0,101.533,2.0,MEDIUM,21.0,13.0,2019,Japanese Grand Prix,53,0.4716981132075472,,,,,,,,,,,
HAM,Mercedes,21.0,98.272,1.0,SOFT,24.0,2.0,2019,Japanese Grand Prix,53,0.39622641509433965,,,,,,,,,,,
HAM,Mercedes,42.0,95.867,2.0,MEDIUM,21.0,1.0,2019,Japanese Grand Prix,53,0.7924528301886793,,,,,,,,,,,
VET,Ferrari,16.0,98.208,1.0,SOFT,19.0,3.0,2019,Japanese Grand Prix,53,0.3018867924528302,,,,,,,,,,,
VET,Ferrari,31.0,97.594,2.0,SOFT,15.0,3.0,2019,Japanese Grand Prix,53,0.5849056603773585,,,,,,,,,,,
SAI,McLaren,26.0,100.522,1.0,SOFT,29.0,5.0,2019,Japanese Grand Prix,53,0.49056603773584906,,,,,,,,,,,
RUS,Williams,25.0,100.548,1.0,MEDIUM,25.0,18.0,2019,Japanese Grand Prix,53,0.4716981132075472,,,,,,,,,,,
RAI,Alfa Romeo Racing,15.0,100.313,1.0,MEDIUM,15.0,17.0,2019,Japanese Grand Prix,53,0.2830188679245283,,,,,,,,,,,
RAI,Alfa Romeo Racing,36.0,99.631,2.0,HARD,21.0,16.0,2019,Japanese Grand Prix,53,0.6792452830188679,,,,,,,,,,,
BOT,Mercedes,17.0,96.449,1.0,SOFT,20.0,1.0,2019,Japanese Grand Prix,53,0.32075471698113206,,,,,,,,,,,
BOT,Mercedes,36.0,95.853,2.0,MEDIUM,19.0,1.0,2019,Japanese Grand Prix,53,0.6792452830188679,,,,,,,,,,,
GRO,Haas F1 Team,16.0,101.398,1.0,SOFT,19.0,16.0,2019,Japanese Grand Prix,53,0.3018867924528302,,,,,,,,,,,
KUB,Williams,22.0,102.435,1.0,MEDIUM,22.0,19.0,2019,Japanese Grand Prix,53,0.41509433962264153,,,,,,,,,,,
KUB,Williams,33.0,103.586,2.0,HARD,11.0,19.0,2019,Japanese Grand Prix,53,0.6226415094339622,,,,,,,,,,,
GIO,Alfa Romeo Racing,18.0,100.74,1.0,MEDIUM,18.0,13.0,2019,Japanese Grand Prix,53,0.33962264150943394,,,,,,,,,,,
GIO,Alfa Romeo Racing,49.0,99.419,2.0,HARD,31.0,16.0,2019,Japanese Grand Prix,53,0.9245283018867925,,,,,,,,,,,
HAM,Mercedes,23.0,84.334,1.0,MEDIUM,26.0,2.0,2019,Mexican Grand Prix,71,0.323943661971831,,,,,,,,,,,
VET,Ferrari,37.0,84.894,1.0,MEDIUM,40.0,1.0,2019,Mexican Grand Prix,71,0.5211267605633803,,,,,,,,,,,
BOT,Mercedes,36.0,86.341,1.0,MEDIUM,39.0,3.0,2019,Mexican Grand Prix,71,0.5070422535211268,,,,,,,,,,,
LEC,Ferrari,15.0,84.121,1.0,MEDIUM,18.0,2.0,2019,Mexican Grand Prix,71,0.2112676056338028,,,,,,,,,,,
LEC,Ferrari,43.0,83.922,2.0,MEDIUM,28.0,1.0,2019,Mexican Grand Prix,71,0.6056338028169014,,,,,,,,,,,
ALB,Red Bull Racing,14.0,84.888,1.0,MEDIUM,17.0,4.0,2019,Mexican Grand Prix,71,0.19718309859154928,,,,,,,,,,,
ALB,Red Bull Racing,44.0,83.717,2.0,MEDIUM,30.0,3.0,2019,Mexican Grand Prix,71,0.6197183098591549,,,,,,,,,,,
VER,Red Bull Racing,5.0,110.984,1.0,MEDIUM,8.0,20.0,2019,Mexican Grand Prix,71,0.07042253521126761,,,,,,,,,,,
PER,Racing Point,20.0,85.377,1.0,MEDIUM,20.0,7.0,2019,Mexican Grand Prix,71,0.28169014084507044,,,,,,,,,,,
RIC,Renault,50.0,84.808,1.0,HARD,50.0,6.0,2019,Mexican Grand Prix,71,0.704225352112676,,,,,,,,,,,
GAS,Toro Rosso,9.0,86.599,1.0,SOFT,12.0,13.0,2019,Mexican Grand Prix,71,0.1267605633802817,,,,,,,,,,,
GAS,Toro Rosso,49.0,84.263,2.0,HARD,40.0,12.0,2019,Mexican Grand Prix,71,0.6901408450704225,,,,,,,,,,,
HUL,Renault,18.0,85.709,1.0,MEDIUM,18.0,8.0,2019,Mexican Grand Prix,71,0.2535211267605634,,,,,,,,,,,
KVY,Toro Rosso,10.0,87.899,1.0,SOFT,13.0,11.0,2019,Mexican Grand Prix,71,0.14084507042253522,,,,,,,,,,,
KVY,Toro Rosso,44.0,84.795,2.0,HARD,34.0,9.0,2019,Mexican Grand Prix,71,0.6197183098591549,,,,,,,,,,,
STR,Racing Point,37.0,85.458,1.0,MEDIUM,37.0,7.0,2019,Mexican Grand Prix,71,0.5211267605633803,,,,,,,,,,,
SAI,McLaren,15.0,88.492,1.0,SOFT,18.0,8.0,2019,Mexican Grand Prix,71,0.2112676056338028,,,,,,,,,,,
SAI,McLaren,35.0,90.541,2.0,HARD,20.0,14.0,2019,Mexican Grand Prix,71,0.49295774647887325,,,,,,,,,,,
GIO,Alfa Romeo Racing,21.0,85.767,1.0,MEDIUM,21.0,8.0,2019,Mexican Grand Prix,71,0.29577464788732394,,,,,,,,,,,
MAG,Haas F1 Team,28.0,86.623,1.0,MEDIUM,28.0,15.0,2019,Mexican Grand Prix,71,0.39436619718309857,,,,,,,,,,,
RUS,Williams,22.0,87.063,1.0,MEDIUM,22.0,17.0,2019,Mexican Grand Prix,71,0.30985915492957744,,,,,,,,,,,
GRO,Haas F1 Team,37.0,87.602,1.0,MEDIUM,37.0,17.0,2019,Mexican Grand Prix,71,0.5211267605633803,,,,,,,,,,,
KUB,Williams,21.0,87.295,1.0,MEDIUM,21.0,19.0,2019,Mexican Grand Prix,71,0.29577464788732394,,,,,,,,,,,
KUB,Williams,60.0,86.156,2.0,HARD,39.0,17.0,2019,Mexican Grand Prix,71,0.8450704225352113,,,,,,,,,,,
RAI,Alfa Romeo Racing,15.0,86.595,1.0,MEDIUM,15.0,12.0,2019,Mexican Grand Prix,71,0.2112676056338028,,,,,,,,,,,
RAI,Alfa Romeo Racing,52.0,84.49,2.0,HARD,37.0,13.0,2019,Mexican Grand Prix,71,0.7323943661971831,,,,,,,,,,,
RAI,Alfa Romeo Racing,58.0,86.612,3.0,MEDIUM,6.0,15.0,2019,Mexican Grand Prix,71,0.8169014084507042,,,,,,,,,,,
NOR,McLaren,12.0,86.894,1.0,SOFT,15.0,9.0,2019,Mexican Grand Prix,71,0.16901408450704225,,,,,,,,,,,
NOR,McLaren,48.0,89.089,2.0,HARD,36.0,20.0,2019,Mexican Grand Prix,71,0.676056338028169,,,,,,,,,,,
GAS,Toro Rosso,19.0,103.938,1.0,SOFT,22.0,7.0,2019,United States Grand Prix,56,0.3392857142857143,,,,,,,,,,,
GAS,Toro Rosso,53.0,109.16,2.0,HARD,34.0,13.0,2019,United States Grand Prix,56,0.9464285714285714,,,,,,,,,,,
GAS,Toro Rosso,54.0,135.518,3.0,SOFT,3.0,15.0,2019,United States Grand Prix,56,0.9642857142857143,,,,,,,,,,,
PER,Racing Point,24.0,103.332,1.0,MEDIUM,24.0,8.0,2019,United States Grand Prix,56,0.42857142857142855,,,,,,,,,,,
LEC,Ferrari,20.0,103.822,1.0,MEDIUM,23.0,4.0,2019,United States Grand Prix,56,0.35714285714285715,,,,,,,,,,,
LEC,Ferrari,42.0,102.087,2.0,HARD,22.0,4.0,2019,United States Grand Prix,56,0.75,,,,,,,,,,,
STR,Racing Point,9.0,104.553,1.0,MEDIUM,9.0,15.0,2019,United States Grand Prix,56,0.16071428571428573,,,,,,,,,,,
STR,Racing Point,29.0,102.386,2.0,HARD,20.0,11.0,2019,United States Grand Prix,56,0.5178571428571429,,,,,,,,,,,
MAG,Haas F1 Team,18.0,103.621,1.0,MEDIUM,18.0,14.0,2019,United States Grand Prix,56,0.32142857142857145,,,,,,,,,,,
MAG,Haas F1 Team,40.0,104.926,2.0,HARD,23.0,15.0,2019,United States Grand Prix,56,0.7142857142857143,,,,,,,,,,,
ALB,Red Bull Racing,1.0,109.52,1.0,SOFT,4.0,11.0,2019,United States Grand Prix,56,0.017857142857142856,,,,,,,,,,,
ALB,Red Bull Racing,20.0,103.47,2.0,MEDIUM,19.0,9.0,2019,United States Grand Prix,56,0.35714285714285715,,,,,,,,,,,
ALB,Red Bull Racing,40.0,100.639,3.0,MEDIUM,20.0,5.0,2019,United States Grand Prix,56,0.7142857142857143,,,,,,,,,,,
KVY,Toro Rosso,21.0,105.721,1.0,HARD,21.0,8.0,2019,United States Grand Prix,56,0.375,,,,,,,,,,,
KVY,Toro Rosso,39.0,103.211,2.0,MEDIUM,18.0,13.0,2019,United States Grand Prix,56,0.6964285714285714,,,,,,,,,,,
HUL,Renault,27.0,106.077,1.0,HARD,27.0,10.0,2019,United States Grand Prix,56,0.48214285714285715,,,,,,,,,,,
HUL,Renault,39.0,100.137,2.0,MEDIUM,12.0,12.0,2019,United States Grand Prix,56,0.6964285714285714,,,,,,,,,,,
RIC,Renault,21.0,103.95,1.0,SOFT,24.0,4.0,2019,United States Grand Prix,56,0.375,,,,,,,,,,,
VER,Red Bull Racing,13.0,101.8,1.0,MEDIUM,16.0,2.0,2019,United States Grand Prix,56,0.23214285714285715,,,,,,,,,,,
VER,Red Bull Racing,34.0,101.491,2.0,HARD,22.0,2.0,2019,United States Grand Prix,56,0.6071428571428571,,,,,,,,,,,
NOR,McLaren,19.0,103.932,1.0,SOFT,22.0,6.0,2019,United States Grand Prix,56,0.3392857142857143,,,,,,,,,,,
NOR,McLaren,42.0,101.685,2.0,HARD,23.0,6.0,2019,United States Grand Prix,56,0.75,,,,,,,,,,,
HAM,Mercedes,24.0,103.383,1.0,MEDIUM,27.0,2.0,2019,United States Grand Prix,56,0.42857142857142855,,,,,,,,,,,
SAI,McLaren,18.0,103.713,1.0,SOFT,21.0,8.0,2019,United States Grand Prix,56,0.32142857142857145,,,,,,,,,,,
RUS,Williams,23.0,105.801,1.0,MEDIUM,23.0,18.0,2019,United States Grand Prix,56,0.4107142857142857,,,,,,,,,,,
RUS,Williams,46.0,104.238,2.0,HARD,23.0,18.0,2019,United States Grand Prix,56,0.8214285714285714,,,,,,,,,,,
RAI,Alfa Romeo Racing,18.0,103.841,1.0,SOFT,18.0,9.0,2019,United States Grand Prix,56,0.32142857142857145,,,,,,,,,,,
RAI,Alfa Romeo Racing,40.0,103.467,2.0,HARD,22.0,11.0,2019,United States Grand Prix,56,0.7142857142857143,,,,,,,,,,,
BOT,Mercedes,14.0,101.054,1.0,MEDIUM,17.0,1.0,2019,United States Grand Prix,56,0.25,,,,,,,,,,,
BOT,Mercedes,35.0,100.319,2.0,HARD,21.0,1.0,2019,United States Grand Prix,56,0.625,,,,,,,,,,,
GRO,Haas F1 Team,24.0,107.845,1.0,MEDIUM,24.0,16.0,2019,United States Grand Prix,56,0.42857142857142855,,,,,,,,,,,
KUB,Williams,11.0,106.476,1.0,MEDIUM,11.0,18.0,2019,United States Grand Prix,56,0.19642857142857142,,,,,,,,,,,
KUB,Williams,31.0,109.923,2.0,HARD,20.0,19.0,2019,United States Grand Prix,56,0.5535714285714286,,,,,,,,,,,
GIO,Alfa Romeo Racing,17.0,105.183,1.0,MEDIUM,17.0,16.0,2019,United States Grand Prix,56,0.30357142857142855,,,,,,,,,,,
GIO,Alfa Romeo Racing,39.0,103.33,2.0,HARD,22.0,16.0,2019,United States Grand Prix,56,0.6964285714285714,,,,,,,,,,,
GAS,Toro Rosso,22.0,78.958,1.0,SOFT,25.0,7.0,2019,Brazilian Grand Prix,71,0.30985915492957744,,,,,,,,,,,
GAS,Toro Rosso,47.0,78.104,2.0,MEDIUM,25.0,7.0,2019,Brazilian Grand Prix,71,0.6619718309859155,,,,,,,,,,,
PER,Racing Point,17.0,78.913,1.0,SOFT,17.0,16.0,2019,Brazilian Grand Prix,71,0.23943661971830985,,,,,,,,,,,
PER,Racing Point,45.0,77.62,2.0,MEDIUM,28.0,10.0,2019,Brazilian Grand Prix,71,0.6338028169014085,,,,,,,,,,,
LEC,Ferrari,29.0,79.297,1.0,MEDIUM,32.0,4.0,2019,Brazilian Grand Prix,71,0.4084507042253521,,,,,,,,,,,
LEC,Ferrari,54.0,103.689,2.0,HARD,25.0,4.0,2019,Brazilian Grand Prix,71,0.7605633802816901,,,,,,,,,,,
STR,Racing Point,28.0,79.28,1.0,SOFT,28.0,11.0,2019,Brazilian Grand Prix,71,0.39436619718309857,,,,,,,,,,,
STR,Racing Point,53.0,96.96,2.0,MEDIUM,25.0,13.0,2019,Brazilian Grand Prix,71,0.7464788732394366,,,,,,,,,,,
MAG,Haas F1 Team,27.0,79.824,1.0,SOFT,30.0,18.0,2019,Brazilian Grand Prix,71,0.38028169014084506,,,,,,,,,,,
MAG,Haas F1 Team,53.0,102.246,2.0,MEDIUM,26.0,16.0,2019,Brazilian Grand Prix,71,0.7464788732394366,,,,,,,,,,,
ALB,Red Bull Racing,24.0,80.012,1.0,SOFT,27.0,6.0,2019,Brazilian Grand Prix,71,0.3380281690140845,,,,,,,,,,,
ALB,Red Bull Racing,50.0,78.604,2.0,MEDIUM,26.0,4.0,2019,Brazilian Grand Prix,71,0.704225352112676,,,,,,,,,,,
KVY,Toro Rosso,23.0,79.53,1.0,MEDIUM,23.0,13.0,2019,Brazilian Grand Prix,71,0.323943661971831,,,,,,,,,,,
KVY,Toro Rosso,46.0,78.078,2.0,SOFT,23.0,13.0,2019,Brazilian Grand Prix,71,0.647887323943662,,,,,,,,,,,
HUL,Renault,27.0,79.645,1.0,MEDIUM,27.0,13.0,2019,Brazilian Grand Prix,71,0.38028169014084506,,,,,,,,,,,
HUL,Renault,44.0,78.01,2.0,HARD,17.0,16.0,2019,Brazilian Grand Prix,71,0.6197183098591549,,,,,,,,,,,
HUL,Renault,53.0,102.81,3.0,SOFT,9.0,17.0,2019,Brazilian Grand Prix,71,0.7464788732394366,,,,,,,,,,,
RIC,Renault,8.0,80.227,1.0,MEDIUM,8.0,17.0,2019,Brazilian Grand Prix,71,0.11267605633802817,,,,,,,,,,,
RIC,Renault,40.0,77.636,2.0,SOFT,32.0,12.0,2019,Brazilian Grand Prix,71,0.5633802816901409,,,,,,,,,,,
VER,Red Bull Racing,21.0,78.141,1.0,SOFT,24.0,1.0,2019,Brazilian Grand Prix,71,0.29577464788732394,,,,,,,,,,,
VER,Red Bull Racing,44.0,76.121,2.0,SOFT,23.0,1.0,2019,Brazilian Grand Prix,71,0.6197183098591549,,,,,,,,,,,
VER,Red Bull Racing,54.0,89.403,3.0,MEDIUM,10.0,2.0,2019,Brazilian Grand Prix,71,0.7605633802816901,,,,,,,,,,,
NOR,McLaren,27.0,78.792,1.0,SOFT,27.0,8.0,2019,Brazilian Grand Prix,71,0.38028169014084506,,,,,,,,,,,
NOR,McLaren,53.0,96.37,2.0,HARD,26.0,11.0,2019,Brazilian Grand Prix,71,0.7464788732394366,,,,,,,,,,,
HAM,Mercedes,20.0,77.566,1.0,SOFT,23.0,2.0,2019,Brazilian Grand Prix,71,0.28169014084507044,,,,,,,,,,,
HAM,Mercedes,43.0,76.098,2.0,SOFT,25.0,2.0,2019,Brazilian Grand Prix,71,0.6056338028169014,,,,,,,,,,,
HAM,Mercedes,66.0,86.082,3.0,MEDIUM,23.0,3.0,2019,Brazilian Grand Prix,71,0.9295774647887324,,,,,,,,,,,
VET,Ferrari,25.0,78.591,1.0,SOFT,28.0,1.0,2019,Brazilian Grand Prix,71,0.352112676056338,,,,,,,,,,,
VET,Ferrari,49.0,77.471,2.0,MEDIUM,24.0,3.0,2019,Brazilian Grand Prix,71,0.6901408450704225,,,,,,,,,,,
SAI,McLaren,29.0,78.997,1.0,SOFT,29.0,8.0,2019,Brazilian Grand Prix,71,0.4084507042253521,,,,,,,,,,,
RUS,Williams,23.0,79.495,1.0,MEDIUM,23.0,19.0,2019,Brazilian Grand Prix,71,0.323943661971831,,,,,,,,,,,
RUS,Williams,54.0,79.742,2.0,MEDIUM,31.0,18.0,2019,Brazilian Grand Prix,71,0.7605633802816901,,,,,,,,,,,
RUS,Williams,66.0,92.111,3.0,SOFT,12.0,14.0,2019,Brazilian Grand Prix,71,0.9295774647887324,,,,,,,,,,,
RAI,Alfa Romeo Racing,21.0,79.324,1.0,SOFT,24.0,9.0,2019,Brazilian Grand Prix,71,0.29577464788732394,,,,,,,,,,,
RAI,Alfa Romeo Racing,47.0,78.279,2.0,MEDIUM,26.0,8.0,2019,Brazilian Grand Prix,71,0.6619718309859155,,,,,,,,,,,
BOT,Mercedes,26.0,78.124,1.0,SOFT,29.0,3.0,2019,Brazilian Grand Prix,71,0.36619718309859156,,,,,,,,,,,
BOT,Mercedes,41.0,76.659,2.0,HARD,15.0,4.0,2019,Brazilian Grand Prix,71,0.5774647887323944,,,,,,,,,,,
GRO,Haas F1 Team,26.0,80.102,1.0,SOFT,29.0,9.0,2019,Brazilian Grand Prix,71,0.36619718309859156,,,,,,,,,,,
GRO,Haas F1 Team,65.0,79.899,2.0,MEDIUM,39.0,18.0,2019,Brazilian Grand Prix,71,0.9154929577464789,,,,,,,,,,,
KUB,Williams,20.0,80.836,1.0,MEDIUM,20.0,20.0,2019,Brazilian Grand Prix,71,0.28169014084507044,,,,,,,,,,,
KUB,Williams,36.0,81.298,2.0,MEDIUM,16.0,20.0,2019,Brazilian Grand Prix,71,0.5070422535211268,,,,,,,,,,,
KUB,Williams,53.0,84.157,3.0,HARD,17.0,19.0,2019,Brazilian Grand Prix,71,0.7464788732394366,,,,,,,,,,,
KUB,Williams,66.0,103.549,4.0,SOFT,13.0,16.0,2019,Brazilian Grand Prix,71,0.9295774647887324,,,,,,,,,,,
GIO,Alfa Romeo Racing,20.0,79.326,1.0,SOFT,20.0,12.0,2019,Brazilian Grand Prix,71,0.28169014084507044,,,,,,,,,,,
GIO,Alfa Romeo Racing,46.0,78.122,2.0,MEDIUM,26.0,9.0,2019,Brazilian Grand Prix,71,0.647887323943662,,,,,,,,,,,
HAM,Mercedes,26.0,104.822,1.0,MEDIUM,29.0,1.0,2019,Abu Dhabi Grand Prix,55,0.4727272727272727,,,,,,,,,,,
VER,Red Bull Racing,25.0,105.216,1.0,MEDIUM,28.0,2.0,2019,Abu Dhabi Grand Prix,55,0.45454545454545453,,,,,,,,,,,
LEC,Ferrari,12.0,105.143,1.0,MEDIUM,15.0,2.0,2019,Abu Dhabi Grand Prix,55,0.21818181818181817,,,,,,,,,,,
LEC,Ferrari,38.0,104.98,2.0,HARD,26.0,3.0,2019,Abu Dhabi Grand Prix,55,0.6909090909090909,,,,,,,,,,,
BOT,Mercedes,29.0,104.574,1.0,MEDIUM,32.0,4.0,2019,Abu Dhabi Grand Prix,55,0.5272727272727272,,,,,,,,,,,
VET,Ferrari,12.0,106.406,1.0,SOFT,15.0,4.0,2019,Abu Dhabi Grand Prix,55,0.21818181818181817,,,,,,,,,,,
VET,Ferrari,38.0,105.352,2.0,HARD,26.0,6.0,2019,Abu Dhabi Grand Prix,55,0.6909090909090909,,,,,,,,,,,
ALB,Red Bull Racing,13.0,105.896,1.0,MEDIUM,16.0,3.0,2019,Abu Dhabi Grand Prix,55,0.23636363636363636,,,,,,,,,,,
PER,Racing Point,37.0,106.69,1.0,MEDIUM,37.0,7.0,2019,Abu Dhabi Grand Prix,55,0.6727272727272727,,,,,,,,,,,
NOR,McLaren,8.0,108.001,1.0,SOFT,11.0,7.0,2019,Abu Dhabi Grand Prix,55,0.14545454545454545,,,,,,,,,,,
KVY,Toro Rosso,40.0,105.782,1.0,HARD,40.0,7.0,2019,Abu Dhabi Grand Prix,55,0.7272727272727273,,,,,,,,,,,
SAI,McLaren,12.0,107.314,1.0,SOFT,15.0,7.0,2019,Abu Dhabi Grand Prix,55,0.21818181818181817,,,,,,,,,,,
SAI,McLaren,41.0,105.22,2.0,HARD,29.0,10.0,2019,Abu Dhabi Grand Prix,55,0.7454545454545455,,,,,,,,,,,
RIC,Renault,11.0,107.17,1.0,SOFT,14.0,8.0,2019,Abu Dhabi Grand Prix,55,0.2,,,,,,,,,,,
RIC,Renault,42.0,105.502,2.0,HARD,31.0,11.0,2019,Abu Dhabi Grand Prix,55,0.7636363636363637,,,,,,,,,,,
HUL,Renault,18.0,107.732,1.0,SOFT,21.0,7.0,2019,Abu Dhabi Grand Prix,55,0.32727272727272727,,,,,,,,,,,
